Dataset	Queryset	ChgQRatio	Method	Time	AvgMem	PeakMem	#Out	#OutQ
TAO	TAO_Q100	0.1	OURS	89.31	6.0	16.0	16861	67923
TAO	TAO_Q1000	0.0	NAIVE	127253.44	2.6	12.0	22659	592322
TAO	TAO_Q1000	0.0	SOP	42491.35	735.1	768.0	22659	592322
HPC	HPC_Q1	0.0	NAIVE	66.75	2.0	12.0	2537	2537
HPC	HPC_Q1	0.0	SOP	57.07	8.0	34.0	2537	2537
HPC	HPC_Q1	0.0	pMCSKY	73.42	5.0	29.0	2537	2537
HPC	HPC_Q1	0.0	OURS-Q	9.02	7.0	26.0	2537	2537
HPC	HPC_Q1	0.0	OURS-D	49.46	7.0	26.0	2537	2537
HPC	HPC_Q1	0.0	OURS	15.34	7.0	26.0	2537	2537
HPC	HPC_Q1	0.1	NAIVE	66.46	2.0	21.0	2537	2537
HPC	HPC_Q1	0.1	SOP	48.32	8.0	28.0	2537	2537
HPC	HPC_Q1	0.1	pMCSKY	67.76	5.0	25.0	2537	2537
HPC	HPC_Q1	0.1	OURS-Q	9.23	7.0	26.0	2537	2537
HPC	HPC_Q1	0.1	OURS-D	48.43	7.0	26.0	2537	2537
HPC	HPC_Q1	0.1	OURS	15.76	7.0	26.0	2537	2537
HPC	HPC_Q10	0.0	NAIVE	702.94	2.0	22.0	4079	4447
HPC	HPC_Q10	0.0	SOP	372.23	88.7	118.0	4079	4447
HPC	HPC_Q10	0.0	pMCSKY	381.35	82.9	111.0	4079	4447
HPC	HPC_Q10	0.0	OURS-Q	19.17	21.4	42.0	4079	4447
HPC	HPC_Q10	0.0	OURS-D	504.79	15.3	36.0	4079	4447
HPC	HPC_Q10	0.0	OURS	83.48	21.4	42.0	4079	4447
HPC	HPC_Q10	0.1	NAIVE	2224.27	2.1	22.0	8780	10691
HPC	HPC_Q10	0.1	SOP	1114.06	86.4	129.0	8780	10691
HPC	HPC_Q10	0.1	pMCSKY	1404.03	60.4	98.0	8780	10691
HPC	HPC_Q10	0.1	OURS-Q	192.39	17.3	37.0	8780	10691
HPC	HPC_Q10	0.1	OURS-D	175.52	6.2	36.0	8780	10691
HPC	HPC_Q10	0.1	OURS	73.43	8.3	39.0	8780	10691
HPC	HPC_Q100	0.0	NAIVE	18577.20	3.0	22.0	19897	73994
HPC	HPC_Q100	0.0	SOP	3728.84	184.4	223.0	19897	73994
HPC	HPC_Q100	0.0	pMCSKY	3374.38	142.1	181.0	19897	73994
HPC	HPC_Q100	0.0	OURS-Q	411.61	21.4	41.0	19897	73994
HPC	HPC_Q100	0.0	OURS-D	6727.60	21.3	42.0	19897	73994
HPC	HPC_Q100	0.0	OURS	594.04	21.5	42.0	19897	73994
HPC	HPC_Q100	0.1	NAIVE	24058.57	3.0	22.0	30662	113897
HPC	HPC_Q100	0.1	SOP	13512.00	199.9	246.0	30662	113897
HPC	HPC_Q100	0.1	pMCSKY	12349.75	142.8	190.0	30662	113897
HPC	HPC_Q100	0.1	OURS-Q	675.72	21.4	42.0	30662	113897
HPC	HPC_Q100	0.1	OURS-D	5469.89	17.9	40.0	30662	113897
HPC	HPC_Q100	0.1	OURS	678.11	18.3	40.0	30662	113897
HPC	HPC_Q1000	0.0	NAIVE	213357.96	3.0	23.0	47377	923823
HPC	HPC_Q1000	0.0	SOP	48491.14	713.5	758.0	47377	923823
EM	EM_Q1	0.0	NAIVE	82.73	3.0	22.0	11	11
EM	EM_Q1	0.0	SOP	59.77	8.0	35.0	11	11
EM	EM_Q1	0.0	pMCSKY	63.41	6.8	23.0	11	11
EM	EM_Q1	0.0	OURS-Q	13.57	13.0	28.0	11	11
EM	EM_Q1	0.0	OURS-D	29.68	13.0	26.0	11	11
EM	EM_Q1	0.0	OURS	23.89	13.0	30.0	11	11
EM	EM_Q1	0.1	NAIVE	82.37	3.0	19.0	11	11
EM	EM_Q1	0.1	SOP	51.85	8.0	22.0	11	11
EM	EM_Q1	0.1	pMCSKY	55.54	7.0	19.0	11	11
EM	EM_Q1	0.1	OURS-Q	14.15	13.3	23.0	11	11
EM	EM_Q1	0.1	OURS-D	31.15	13.0	27.0	11	11
EM	EM_Q1	0.1	OURS	23.42	13.0	35.0	11	11
EM	EM_Q10	0.0	NAIVE	2952.60	3.0	23.0	54	59
EM	EM_Q10	0.0	SOP	825.39	170.5	192.0	54	59
EM	EM_Q10	0.0	pMCSKY	837.71	163.5	182.0	54	59
EM	EM_Q10	0.0	OURS-Q	967.20	16.0	31.0	54	59
EM	EM_Q10	0.0	OURS-D	799.56	14.7	32.0	54	59
EM	EM_Q10	0.0	OURS	623.50	16.0	36.0	54	59
EM	EM_Q10	0.1	NAIVE	1666.74	3.0	27.0	25095	31782
EM	EM_Q10	0.1	SOP	4749.42	174.0	244.0	25095	31782
EM	EM_Q10	0.1	pMCSKY	8327.30	166.5	231.0	25095	31782
EM	EM_Q10	0.1	OURS-Q	546.70	15.0	40.0	25095	31782
EM	EM_Q10	0.1	OURS-D	440.82	9.1	37.0	25095	31782
EM	EM_Q10	0.1	OURS	300.77	9.7	35.0	25095	31782
EM	EM_Q100	0.0	NAIVE	28230.84	3.0	23.0	67977	170865
EM	EM_Q100	0.0	SOP	13642.48	667.6	710.0	67977	170865
EM	EM_Q100	0.0	pMCSKY	12924.29	624.9	665.0	67977	170865
EM	EM_Q100	0.0	OURS-Q	3524.85	16.6	32.0	67977	170865
EM	EM_Q100	0.0	OURS-D	9024.56	15.0	28.0	67977	170865
EM	EM_Q100	0.0	OURS	2921.49	16.9	33.0	67977	170865
EM	EM_Q100	0.1	NAIVE	34775.70	3.0	23.0	85720	262814
EM	EM_Q100	0.1	SOP	46946.19	680.2	724.0	85720	262814
FC	FC_Q1	0.0	NAIVE	142.75	6.0	45.0	4119	4119
FC	FC_Q1	0.0	SOP	113.70	11.9	90.0	4119	4119
FC	FC_Q1	0.0	pMCSKY	130.39	9.9	88.0	4119	4119
FC	FC_Q1	0.0	OURS-Q	15.99	20.0	98.0	4119	4119
FC	FC_Q1	0.0	OURS-D	29.47	20.0	97.0	4119	4119
FC	FC_Q1	0.0	OURS	28.77	21.7	97.0	4119	4119
FC	FC_Q1	0.1	NAIVE	160.28	6.0	83.0	4119	4119
FC	FC_Q1	0.1	SOP	111.11	12.0	89.0	4119	4119
FC	FC_Q1	0.1	pMCSKY	125.12	9.9	87.0	4119	4119
FC	FC_Q1	0.1	OURS-Q	14.59	20.0	97.0	4119	4119
FC	FC_Q1	0.1	OURS-D	31.24	20.0	94.0	4119	4119
FC	FC_Q1	0.1	OURS	30.83	20.0	97.0	4119	4119
FC	FC_Q10	0.0	NAIVE	14724.06	6.0	83.0	4157	4186
FC	FC_Q10	0.0	SOP	879.53	100.3	183.0	4157	4186
FC	FC_Q10	0.0	pMCSKY	860.19	95.7	179.0	4157	4186
FC	FC_Q10	0.0	OURS-Q	107.67	21.0	98.0	4157	4186
FC	FC_Q10	0.0	OURS-D	188.54	21.0	98.0	4157	4186
FC	FC_Q10	0.0	OURS	200.29	21.0	98.0	4157	4186
FC	FC_Q10	0.1	NAIVE	21248.89	6.0	82.0	5416	5991
FC	FC_Q10	0.1	SOP	1788.72	64.9	196.0	5416	5991
FC	FC_Q10	0.1	pMCSKY	1866.01	42.6	182.0	5416	5991
FC	FC_Q10	0.1	OURS-Q	110.83	21.0	97.0	5416	5991
FC	FC_Q10	0.1	OURS-D	177.07	16.1	98.0	5416	5991
FC	FC_Q10	0.1	OURS	164.14	16.9	105.0	5416	5991
FC	FC_Q100	0.0	NAIVE	92440.97	6.0	83.0	26017	36583
FC	FC_Q100	0.0	SOP	6906.65	235.7	327.0	26017	36583
FC	FC_Q100	0.0	pMCSKY	6488.66	195.2	286.0	26017	36583
FC	FC_Q100	0.0	OURS-Q	645.10	21.0	97.0	26017	36583
FC	FC_Q100	0.0	OURS-D	1919.78	21.0	97.0	26017	36583
FC	FC_Q100	0.0	OURS	1267.72	21.0	98.0	26017	36583
FC	FC_Q100	0.1	NAIVE	95029.51	6.0	83.0	63368	103743
FC	FC_Q100	0.1	SOP	47866.62	250.2	349.0	63368	103743
FC	FC_Q100	0.1	pMCSKY	46208.55	194.1	293.0	63368	103743
